x,y,heading
8.726455230524044,-1.8308019567244123,-0.001193547012782333
8.743779928377359,-1.8308564011413273,-0.001195171091816213
8.761104626230674,-1.8309108455582421,-0.0011967951708500928
8.778429324083989,-1.830965289975157,-0.0011984192498839727
8.795754021937304,-1.8310197343920718,-0.0012000433289178526
8.813078719790619,-1.8310741788089866,-0.0012016674079517327
8.830403417643934,-1.8311286232259014,-0.0012032914869856126
8.84772811549725,-1.8311830676428162,-0.0012049155660194925
8.865052813350564,-1.831237512059731,-0.0012065396450533724
8.88237751120388,-1.8312919564766459,-0.0012081637240872526
8.899702209057194,-1.8313464008935607,-0.0012097878031211325
8.91702690691051,-1.8314008453104755,-0.0012114118821550124
8.934351604763824,-1.8314552897273904,-0.0012130359611888923
8.95167630261714,-1.8315097341443052,-0.0012146600402227724
8.969001000470454,-1.83156417856122,-0.0012162841192566523
8.98632569832377,-1.8316186229781348,-0.0012179081982905322
9.003650396177084,-1.8316730673950496,-0.001219532277324412
9.0209750940304,-1.8317275118119647,-0.001221156356358292
9.038299791883714,-1.8317819562288795,-0.001222780435392172
9.05562448973703,-1.8318364006457943,-0.001224404514426052
9.072949187590345,-1.8318908450627092,-0.001226028593459932
9.09027388544366,-1.831945289479624,-0.0012276526724938118
9.107598583296975,-1.8319997338965388,-0.001229276751527692
9.12492328115029,-1.8320541783134536,-0.0012309008305615718
9.142247979003605,-1.8321086227303685,-0.0012325249095954517
9.15957267685692,-1.8321630671472833,-0.0012341489886293316
9.176897374710235,-1.832217511564198,-0.0012357730676632117
9.19422207256355,-1.832271955981113,-0.0012373971466970916
9.211546770416865,-1.8323264003980277,-0.0012390212257309715
9.228871468270178,-1.8323808448149426,-0.0012406453047648514
9.246196166123493,-1.8324352892318574,-0.0012422693837987313
9.263520863976808,-1.8324897336487722,-0.0012438934628326115
9.280845561830123,-1.832544178065687,-0.0012455175418664914
9.298170259683438,-1.8325986224826019,-0.0012471416209003713
9.315494957536753,-1.832653066899517,-0.0012487656999342512
9.332819655390068,-1.8327075113164317,-0.001250389778968131
9.350144353243383,-1.8327619557333465,-0.0012520138580020112
9.367469051096698,-1.8328164001502614,-0.001253637937035891
9.384793748950013,-1.8328708445671762,-0.001255262016069771
9.402118446803328,-1.832925288984091,-0.0012568860951036511
9.419443144656643,-1.8329797334010058,-0.001258510174137531
9.436767842509958,-1.8330341778179207,-0.001260134253171411
9.454092540363273,-1.8330886222348355,-0.0012617583322052908
9.471417238216588,-1.8331430666517503,-0.0012633824112391707
9.488741936069903,-1.8331975110686651,-0.0012650064902730508
9.506066633923218,-1.83325195548558,-0.0012666305693069307
9.523391331776534,-1.8333063999024948,-0.0012682546483408106
9.540716029629849,-1.8333608443194096,-0.0012698787273746905
9.558040727483164,-1.8334152887363244,-0.0012715028064085704
9.575365425336479,-1.8334697331532392,-0.0012731268854424506
9.592690123189794,-1.833524177570154,-0.0012747509644763305
9.610014821043109,-1.8335786219870691,-0.0012763750435102104
9.627339518896424,-1.833633066403984,-0.0012779991225440905
9.644664216749739,-1.8336875108208988,-0.0012796232015779704
9.661988914603054,-1.8337419552378136,-0.0012812472806118503
9.679313612456369,-1.8337963996547284,-0.0012828713596457302
9.696638310309684,-1.8338508440716432,-0.00128449543867961
9.713963008162999,-1.833905288488558,-0.0012861195177134902
9.731287706016314,-1.8339597329054729,-0.00128774359674737
9.748612403869629,-1.8340141773223877,-0.00128936767578125
9.765987849471593,-1.8321673539605472,-0.0012891032908222463
9.783363295073556,-1.8303205305987065,-0.0012888389058632425
9.80073874067552,-1.828473707236866,-0.0012885745209042388
9.818114186277484,-1.8266268838750255,-0.001288310135945235
9.835489631879447,-1.8247800605131848,-0.0012880457509862313
9.852865077481411,-1.8229332371513443,-0.0012877813660272276
9.870240523083375,-1.8210864137895038,-0.001287516981068224
9.887615968685338,-1.819239590427663,-0.0012872525961092204
9.904991414287302,-1.8173927670658225,-0.0012869882111502166
9.922366859889266,-1.8155459437039818,-0.001286723826191213
9.93974230549123,-1.8136991203421413,-0.0012864594412322092
9.957117751093193,-1.8118522969803008,-0.0012861950562732055
9.974493196695159,-1.81000547361846,-0.0012859306713142017
9.991868642297122,-1.8081586502566196,-0.001285666286355198
10.009244087899086,-1.806311826894779,-0.0012854019013961943
10.02661953350105,-1.8044650035329384,-0.0012851375164371905
10.043994979103013,-1.8026181801710979,-0.0012848731314781868
10.061370424704977,-1.8007713568092574,-0.001284608746519183
10.07874587030694,-1.7989245334474167,-0.0012843443615601796
10.096121315908904,-1.7970777100855762,-0.0012840799766011758
10.113496761510868,-1.7952308867237357,-0.001283815591642172
10.130872207112832,-1.793384063361895,-0.0012835512066831684
10.148247652714796,-1.7915372400000544,-0.0012832868217241646
10.16562309831676,-1.7896904166382137,-0.001283022436765161
10.182998543918723,-1.7878435932763732,-0.0012827580518061572
10.200373989520687,-1.7859967699145327,-0.0012824936668471535
10.21774943512265,-1.784149946552692,-0.0012822292818881497
10.235124880724614,-1.7823031231908515,-0.001281964896929146
